Xelaev18008859m|Xelaev18008859m.g
Xelaev18008860m|fam53a.S
Xelaev18008861m|slbp.S
Xelaev18008862m|Xelaev18008862m.g
Xelaev18008863m|tacc3.S
Xelaev18008864m|LOC101731372.S
Xelaev18008865m|fgfr3.S
Xelaev18008867m|Xelaev18008867m.g
Xelaev18008868m|letm1.S
Xelaev18008870m|whsc1.S
Xelaev18008871m|LOC100492954.S
Xelaev18008872m|Xelaev18008872m.g
Xelaev18008873m|nelfa.S
Xelaev18008874m|c4orf48.S
Xelaev18008875m|nat8l.S
Xelaev18008876m|Xelaev18008876m.g
Xelaev18008877m|mxd4.S
Xelaev18008878m|Xelaev18008878m.g
Xelaev18008879m|zfyve28-like.1.S
Xelaev18008880m|Xelaev18008880m.g
Xelaev18008881m|rnf4.S
Xelaev18008882m|fam193a.S
Xelaev18008883m|tnip2.S
Xelaev18008884m|sh3bp2.S
Xelaev18008885m|add1.S
Xelaev18008886m|mfsd10.S
Xelaev18008887m|vim.2.S
Xelaev18008888m|grk4.S
Xelaev18008889m|Xelaev18008889m.g
Xelaev18008890m|msantd1.S
Xelaev18008891m|rgs12.S
Xelaev18008892m|hgfac.S
Xelaev18008893m|dok7.S
Xelaev18008894m|adra2c.S
Xelaev18008895m|Xelaev18008895m.g
Xelaev18008896m|hmx1.S
Xelaev18008897m|soho1.S
Xelaev18008898m|Xetrov90029301m.S
Xelaev18008899m|Xelaev18008899m.g
Xelaev18008900m|cpz.S
Xelaev18008901m|gpr78.S
Xelaev18008902m|Xelaev18008902m.g
Xelaev18008903m|htra3.S
Xelaev18008905m|afap1.S
Xelaev18008906m|Xelaev18008906m.g
Xelaev18008907m|sorcs2.S
Xelaev18008908m|Xelaev18008908m.g
Xelaev18008909m|tada2b.S
Xelaev18008910m|ccdc96.S
Xelaev18008911m|tbc1d14.S
Xelaev18008912m|kiaa0232.S
Xelaev18008913m|Xelaev18008913m.g
Xelaev18008914m|Xelaev18008914m.g
Xelaev18008915m|Xelaev18008915m.g
Xelaev18008916m|ppp2r2c.S
Xelaev18008917m|wfs1.S
Xelaev18008919m|jakmip1.S
Xelaev18008920m|crmp1.S
Xelaev18008921m|Xelaev18008921m.g
Xelaev18008922m|stk32b.S
Xelaev18008923m|Xelaev18008923m.g
Xelaev18008924m|msx1.S
Xelaev18008925m|stx18.S
Xelaev18008926m|nsg1.S
Xelaev18008927m|Xelaev18008927m.g
Xelaev18008928m|zbtb49.S
Xelaev18008929m|lyar.S
Xelaev18008930m|LOC100493887.S
Xelaev18008931m|otop1.S
Xelaev18008932m|LOC100494873.S
Xelaev18008933m|drd5.S
Xelaev18008934m|slc2a15a.S
Xelaev18008935m|wdr1.S
Xelaev18008936m|znf518b.S
Xelaev18008938m|hs3st1.S
Xelaev18008939m|nkx3-2.S
Xelaev18008940m|LOC101731252.S
Xelaev18008941m|bod1l1.S
Xelaev18008942m|cpeb2-like.S
Xelaev18008943m|Xelaev18008943m.g
Xelaev18008944m|cc2d2a.S
Xelaev18008945m|fbxl5.S
Xelaev18008946m|fgfbp1.S
Xelaev18008947m|fgfbp2.S
Xelaev18008948m|tapt1.S
Xelaev18008949m|ldb2.S
Xelaev18008951m|Xetrov90000452m.S
Xelaev18008952m|qdpr.S
Xelaev18008953m|clrn2.S
Xelaev18008954m|Xelaev18008954m.g
Xelaev18008956m|LOC101730948.S
Xelaev18008957m|Xelaev18008957m.g
Xelaev18008958m|Xetrov90000548m.S
Xelaev18008959m|lcorl.S
Xelaev18008960m|slit2.S
Xelaev18008961m|kcnip4.S
Xelaev18008962m|adgra3.S
Xelaev18008963m|ppargc1a.S
Xelaev18008965m|Xelaev18008965m.g
Xelaev18008966m|Xelaev18008966m.g
Xelaev18008967m|dhx15.S
Xelaev18008968m|sod3.S
Xelaev18008969m|ccdc149.S
Xelaev18008970m|lgi2.S
Xelaev18008971m|pi4k2b.S
Xelaev18008972m|zcchc4.S
Xelaev18008973m|slc34a2.S
Xelaev18008974m|sel1l3.S
Xelaev18008975m|smim20.S
Xelaev18008976m|rbpj.S
Xelaev18008977m|cckar.S
Xelaev18008978m|stim2.S
Xelaev18008979m|pcdh7.S
Xelaev18008980m|Xelaev18008980m.g
Xelaev18008981m|Xelaev18008981m.g
Xelaev18008982m|LOC101731735.S
Xelaev18008983m|Xelaev18008983m.g
Xelaev18008984m|arap2.S
Xelaev18008985m|nwd2.S
Xelaev18008986m|LOC100493503-like.S
Xelaev18008988m|rell1.S
Xelaev18008989m|Xelaev18008989m.g
Xelaev18008990m|tbc1d1.S
Xelaev18008992m|klf3.S
Xelaev18008993m|Xelaev18008993m.g
Xelaev18008994m|klb.S
Xelaev18008995m|Xelaev18008995m.g
Xelaev18008996m|rpl9.S
Xelaev18008997m|lias.S
Xelaev18008998m|ugdh.S
Xelaev18008999m|Xelaev18008999m.g
Xelaev18009000m|Xelaev18009000m.g
Xelaev18009001m|smim14.S
Xelaev18009002m|ube2k.S
Xelaev18009003m|pds5a.S
Xelaev18009004m|rhoh.S
Xelaev18009005m|rbm47.S
Xelaev18009006m|Xelaev18009006m.g
Xelaev18009007m|Xelaev18009007m.g
Xelaev18009008m|Xelaev18009008m.g
Xelaev18009009m|nsun7.S
Xelaev18009010m|apbb2.S
Xelaev18009011m|Xelaev18009011m.g
Xelaev18009012m|limch1.S
Xelaev18009013m|Xelaev18009013m.g
Xelaev18009014m|Xelaev18009014m.g
Xelaev18009015m|phox2b.S
Xelaev18009016m|Xelaev18009016m.g
Xelaev18009017m|Xetrov90000618m.S
Xelaev18009018m|tmem33.S
Xelaev18009019m|slc30a9.S
Xelaev18009020m|bend4.S
Xelaev18009021m|shisa3.S
Xelaev18009022m|atp8a1.S
Xelaev18009023m|grxcr1.S
Xelaev18009024m|Xetrov90000626m.S
Xelaev18009025m|kctd8.S
Xelaev18009026m|gabra2.S
Xelaev18009027m|Xelaev18009027m.g
Xelaev18009028m|gabrb1.S
Xelaev18009029m|Xelaev18009029m.g
Xelaev18009030m|commd8.S
Xelaev18009031m|corin.S
Xelaev18009032m|cnga1.S
Xelaev18009033m|Xelaev18009033m.g
Xelaev18009034m|nipal1.S
Xelaev18009035m|tec.S
Xelaev18009036m|slain2.S
Xelaev18009037m|slc10a4.S
Xelaev18009038m|Xelaev18009038m.g
Xelaev18009039m|zar1.S
Xelaev18009040m|fryl.S
Xelaev18009041m|Xelaev18009041m.g
Xelaev18009042m|Xelaev18009042m.g
Xelaev18009043m|Xelaev18009043m.g
Xelaev18009044m|Xelaev18009044m.g
Xelaev18009045m|Xetrov90000654m.S
Xelaev18009046m|ociad1.S
Xelaev18009047m|ociad2.S
Xelaev18009048m|Xelaev18009048m.g
Xelaev18009049m|Xelaev18009049m.g
Xelaev18009050m|lrrc66.S
Xelaev18009051m|sgcb.S
Xelaev18009052m|Xelaev18009052m.g
Xelaev18009053m|Xelaev18009053m.g
Xelaev18009054m|rasl11b.S
Xelaev18009056m|Xelaev18009056m.g
Xelaev18009057m|fip1l1.S
Xelaev18009058m|lnx1.S
Xelaev18009059m|chic2.S
Xelaev18009060m|gsx2.S
Xelaev18009061m|pdgfra.S
Xelaev18009062m|Xetrov90000669m.S
Xelaev18009063m|Xelaev18009063m.g
Xelaev18009064m|Xelaev18009064m.g
Xelaev18009065m|Xelaev18009065m.g
Xelaev18009066m|Xelaev18009066m.g
Xelaev18009067m|Xelaev18009067m.g
Xelaev18009068m|kdr.S
Xelaev18009069m|srd5a3.S
Xelaev18009070m|tmem165.S
Xelaev18009071m|clock.S
Xelaev18009073m|nmu.S
Xelaev18009074m|Xelaev18009074m.g
Xelaev18009075m|loc644145.S
Xelaev18009076m|Xelaev18009076m.g
Xelaev18009077m|Xelaev18009077m.g
Xelaev18009078m|exoc1.S
Xelaev18009079m|Xelaev18009079m.g
Xelaev18009080m|kiaa1211.S
Xelaev18009081m|paics.1.S
Xelaev18009082m|ppat.S
Xelaev18009083m|lonrf1.S
Xelaev18009084m|kiaa1456l.S
Xelaev18009085m|dlc1.S
Xelaev18009086m|sgcz.S
Xelaev18009087m|Xelaev18009087m.g
Xelaev18009089m|Xelaev18009089m.g
Xelaev18009090m|tusc3.S
Xelaev18009092m|msr1.S
Xelaev18009093m|fgf20.S
Xelaev18009094m|Xetrov90015378m.S
Xelaev18009095m|Xetrov90023034m.S
Xelaev18009096m|zdhhc2.S
Xelaev18009097m|Xelaev18009097m.g
Xelaev18009098m|cnot7.S
Xelaev18009099m|vps37a.S
Xelaev18009100m|Xelaev18009100m.g
Xelaev18009101m|mtmr7-like.S
Xelaev18009102m|slc7a2.1.S
Xelaev18009103m|pdgfrl.S
Xelaev18009104m|mtus1.S
Xelaev18009105m|Xelaev18009105m.g
Xelaev18009106m|fat1.S
Xelaev18009107m|Xelaev18009107m.g
Xelaev18009109m|mtnr1a.S
Xelaev18009110m|Xelaev18009110m.g
Xelaev18009111m|fam149a.S
Xelaev18009112m|sorbs2.S
Xelaev18009113m|Xelaev18009113m.g
Xelaev18009114m|Xelaev18009114m.g
Xelaev18009115m|Xelaev18009115m.g
Xelaev18009116m|Xelaev18009116m.g
Xelaev18009117m|c4orf47.S
Xelaev18009118m|ankrd37.S
Xelaev18009119m|lrp2bp.S
Xelaev18009120m|snx25-like.S
Xelaev18009121m|Xelaev18009121m.g
Xelaev18009122m|slc25a4.S
Xelaev18009123m|Xelaev18009123m.g
Xelaev18009124m|Xelaev18009124m.g
Xelaev18009125m|acsl1.S
Xelaev18009127m|Xelaev18009127m.g
Xelaev18009128m|casp3.S
Xelaev18009129m|irf2.S
Xelaev18009131m|Xelaev18009131m.g
Xelaev18009132m|Xelaev18009132m.g
Xelaev18009133m|trappc11.S
Xelaev18009134m|rwdd4.S
Xelaev18009135m|ing2.S
Xelaev18009136m|Xelaev18009136m.g
Xelaev18009137m|cdkn2aip.S
Xelaev18009138m|Xelaev18009138m.g
Xelaev18009139m|cldn22.S
Xelaev18009140m|cldn24.S
Xelaev18009141m|wwc2.S
Xelaev18009142m|Xelaev18009142m.g
Xelaev18009143m|Xelaev18009143m.g
Xelaev18009144m|Xetrov90000766m.S
Xelaev18009145m|Xelaev18009145m.g
Xelaev18009147m|vegfc.S
Xelaev18009148m|spcs3.S
Xelaev18009149m|asb5.S
Xelaev18009150m|gpm6a.S
Xelaev18009151m|glra3.S
Xelaev18009152m|hpgd.S
Xelaev18009153m|fbxo8.S
Xelaev18009154m|hand2.S
Xelaev18009155m|Xelaev18009155m.g
Xelaev18009156m|scrg1.S
Xelaev18009157m|sap30.S
Xelaev18009158m|hmgb2.S
Xelaev18009160m|galnt7.S
Xelaev18009161m|galntl6.S
Xelaev18009163m|aadat.S
Xelaev18009164m|mfap3l.S
Xelaev18009165m|Xetrov90006396m.S
Xelaev18009166m|LOC100488348.S
Xelaev18009167m|clcn3.S
Xelaev18009168m|nek1.S
Xelaev18009169m|sh3rf1.S
Xelaev18009170m|palld.S
Xelaev18009171m|palld-like.S
Xelaev18009172m|ddx60.S
Xelaev18009173m|Xelaev18009173m.g
Xelaev18009174m|LOC100488610.S
Xelaev18009175m|anxa10.S
Xelaev18009176m|spock3.S
Xelaev18009177m|tll1-like.1.S
Xelaev18009178m|cpe.S
Xelaev18009179m|msmo1.S
Xelaev18009180m|klhl2.S
Xelaev18009181m|Xelaev18009181m.g
Xelaev18009182m|apela.S
Xelaev18009183m|Xelaev18009183m.g
Xelaev18009184m|march1.S
Xelaev18009185m|npy5r.S
Xelaev18009186m|npy1r.S
Xelaev18009188m|fstl5.S
Xelaev18009189m|rapgef2.S
Xelaev18009190m|Xelaev18009190m.g
Xelaev18009191m|fnip2.S
Xelaev18009192m|ppid.S
Xelaev18009193m|rxfp1.S
Xelaev18009194m|fam198b.S
Xelaev18009195m|Xelaev18009195m.g
Xelaev18009196m|Xetrov90000859m.S
Xelaev18009197m|Xelaev18009197m.g
Xelaev18009198m|gria2.S
Xelaev18009199m|glrb.S
Xelaev18009200m|pdgfc.S
Xelaev18009201m|asic5.S
Xelaev18009202m|gucy1b3.S
Xelaev18009203m|gucy1a3.S
Xelaev18009205m|npy2r-like.1.S
Xelaev18009206m|LOC100498510.S
Xelaev18009207m|lrat.S
Xelaev18009208m|fgg.S
Xelaev18009209m|fga.S
Xelaev18009210m|LOC101730283.S
Xelaev18009211m|fgb.S
Xelaev18009212m|plrg1.S
Xelaev18009213m|dchs2.S
Xelaev18009214m|sfrp2.S
Xelaev18009215m|tlr2.S
Xelaev18009216m|Xelaev18009216m.g
Xelaev18009217m|kiaa0922.S
Xelaev18009218m|Xelaev18009218m.g
Xelaev18009220m|trim2.S
Xelaev18009221m|fhdc1.S
Xelaev18009222m|arfip1.S
Xelaev18009223m|Xelaev18009223m.g
Xelaev18009224m|ercc8.S
Xelaev18009225m|Xelaev18009225m.g
Xelaev18009226m|fbxw7.S
Xelaev18009227m|fbxw7-like.S
Xelaev18009228m|Xelaev18009228m.g
Xelaev18009229m|fam160a1.S
Xelaev18009230m|sh3d19.S
Xelaev18009231m|Xelaev18009231m.g
Xelaev18009232m|rps3a.S
Xelaev18009233m|lrba.S
Xelaev18009234m|Xelaev18009234m.g
Xelaev18009235m|mab21l2.S
Xelaev18009236m|Xelaev18009236m.g
Xelaev18009237m|Xelaev18009237m.g
Xelaev18009238m|dclk1.S
Xelaev18009239m|Xelaev18009239m.g
Xelaev18009240m|nr3c2.S
Xelaev18009241m|arhgap10.S
Xelaev18009243m|tmem184c.S
Xelaev18009244m|Xelaev18009244m.g
Xelaev18009245m|ednra.S
Xelaev18009246m|Xelaev18009246m.g
Xelaev18009247m|ttc29.S
Xelaev18009248m|pou4f2.S
Xelaev18009249m|slc10a7.S
Xelaev18009250m|lsm6.S
Xelaev18009251m|Xelaev18009251m.g
Xelaev18009252m|znf827.S
Xelaev18009253m|LOC100498590.S
Xelaev18009254m|Xelaev18009254m.g
Xelaev18009255m|smad1.S
Xelaev18009257m|hhip.S
Xelaev18009258m|Xetrov90000949m.S
Xelaev18009259m|anapc10.S
Xelaev18009261m|abce1.S
Xelaev18009262m|otud4.S
Xelaev18009263m|smarca5.S
Xelaev18009264m|gab1.S
Xelaev18009265m|Xelaev18009265m.g
Xelaev18009266m|usp38.S
Xelaev18009268m|Xelaev18009268m.g
Xelaev18009269m|Xetrov90000961m.S
Xelaev18009270m|inpp4b.S
Xelaev18009271m|il15.S
Xelaev18009272m|znf330.S
Xelaev18009274m|rnf150.S
Xelaev18009275m|Xelaev18009275m.g
Xelaev18009276m|tbc1d9.S
Xelaev18009277m|ucp1.S
Xelaev18009278m|mgat4a.S
Xelaev18009279m|clgn.S
Xelaev18009280m|scoc.S
Xelaev18009281m|maml3.S
Xelaev18009282m|mgst2.S
Xelaev18009283m|Xelaev18009283m.g
Xelaev18009284m|Xelaev18009284m.g
Xelaev18009285m|setd7.S
Xelaev18009286m|LOC733556.S
Xelaev18009287m|rab33b.S
Xelaev18009288m|loc100145011.S
Xelaev18009289m|naa15.S
Xelaev18009290m|ndufc1.S
Xelaev18009291m|Xelaev18009291m.g
Xelaev18009292m|noct.S
Xelaev18009293m|Xelaev18009293m.g
Xelaev18009294m|elf2.S
Xelaev18009295m|mgarp.S
Xelaev18009296m|Xelaev18009296m.g
Xelaev18009297m|Xelaev18009297m.g
Xelaev18009298m|slc7a11.S
Xelaev18009299m|pcdh18.S
Xelaev18009300m|Xelaev18009300m.g
Xelaev18009301m|pcdh10.S
Xelaev18009303m|LOC100135109.S
Xelaev18009304m|c4orf33.S
Xelaev18009305m|sclt1.S
Xelaev18009306m|jade1.S
Xelaev18009307m|Xelaev18009307m.g
Xelaev18009308m|pgrmc2.S
Xelaev18009309m|larp1b.S
Xelaev18009310m|plk4.S
Xelaev18009311m|LOC100498290.S
Xelaev18009312m|Xelaev18009312m.g
Xelaev18009313m|intu.S
Xelaev18009314m|LOC100498452.S
Xelaev18009315m|Xelaev18009315m.g
Xelaev18009317m|fat4.S
Xelaev18009318m|Xelaev18009318m.g
Xelaev18009319m|ankrd50.S
Xelaev18009320m|Xelaev18009320m.g
Xelaev18009321m|spry1.S
Xelaev18009322m|fgf2.S
Xelaev18009323m|il-21.S
Xelaev18009324m|Xelaev18009324m.g
Xelaev18009325m|trpc3.S
Xelaev18009326m|ccna2.S
Xelaev18009327m|anxa5.S
Xelaev18009328m|lef1.S
Xelaev18009329m|rpl34.S
Xelaev18009330m|ostc.S
Xelaev18009331m|etnppl.S
Xelaev18009332m|col25a1.S
Xelaev18009333m|col25a1.2.S
Xelaev18009334m|sec24b.S
Xelaev18009335m|ccdc109b.S
Xelaev18009336m|Xelaev18009336m.g
Xelaev18009337m|pigy.S
Xelaev18009338m|pyurf.S
Xelaev18009339m|Xelaev18009339m.g
Xelaev18009340m|Xelaev18009340m.g
Xelaev18009341m|pitx2.S
Xelaev18009342m|Xelaev18009342m.g
Xelaev18009343m|enpep.S
Xelaev18009344m|elovl6.S
Xelaev18009345m|egf.S
Xelaev18009346m|lrit3.S
Xelaev18009347m|gar1.S
Xelaev18009348m|Xelaev18009348m.g
Xelaev18009350m|cfi.S
Xelaev18009351m|pla2g12a.S
Xelaev18009352m|Xelaev18009352m.g
Xelaev18009353m|ap1ar.S
Xelaev18009354m|tifa.S
Xelaev18009355m|Xelaev18009355m.g
Xelaev18009356m|neurog2.S
Xelaev18009358m|LOC100493381.S
Xelaev18009359m|Xelaev18009359m.g
Xelaev18009360m|camk2d.S
Xelaev18009361m|Xelaev18009361m.g
Xelaev18009362m|arsj.S
Xelaev18009363m|Xelaev18009363m.g
Xelaev18009364m|ugt8.S
Xelaev18009365m|LOC100493539.S
Xelaev18009366m|ndst4.S
Xelaev18009367m|Xelaev18009367m.g
Xelaev18009368m|Xelaev18009368m.g
Xelaev18009369m|ndst3.S
Xelaev18009370m|sec24c.S
Xelaev18009371m|synpo2.S
Xelaev18009372m|Xelaev18009372m.g
Xelaev18009373m|Xelaev18009373m.g
Xelaev18009374m|synpo2.S
Xelaev18009375m|myoz2.S
Xelaev18009376m|usp53.S
Xelaev18009377m|Xetrov90001134m.S
Xelaev18009378m|fabp2.S
Xelaev18009379m|pde5a.S
Xelaev18009381m|mad2l1.S
Xelaev18009382m|prdm5.S
Xelaev18009383m|Xelaev18009383m.g
Xelaev18009384m|ndnf.S
Xelaev18009385m|qrfpr.S
Xelaev18009386m|sgms2.S
Xelaev18009387m|Xelaev18009387m.g
Xelaev18009389m|papss1.S
Xelaev18009390m|dkk2.S
Xelaev18009393m|Xelaev18009393m.g
Xelaev18009394m|gimd1-like.S
Xelaev18009395m|aimp1.S
Xelaev18009396m|npnt.S
Xelaev18009397m|Xelaev18009397m.g
Xelaev18009398m|ints12.S
Xelaev18009399m|arhgef38.S
Xelaev18009401m|ppa1.S
Xelaev18009402m|Xelaev18009402m.g
Xelaev18009403m|tet2.S
Xelaev18009404m|Xelaev18009404m.g
Xelaev18009405m|Xelaev18009405m.g
Xelaev18009406m|cxxc4.S
Xelaev18009407m|tacr3.S
Xelaev18009408m|cenpe.S
Xelaev18009409m|slc9b2.S
Xelaev18009411m|cisd2.S
Xelaev18009412m|Xelaev18009412m.g
Xelaev18009413m|ube2d3.S
Xelaev18009414m|nfkb1.S
Xelaev18009415m|slc39a8.S
Xelaev18009416m|Xelaev18009416m.g
Xelaev18009417m|Xelaev18009417m.g
Xelaev18009418m|ppp3ca.S
Xelaev18009420m|Xelaev18009420m.g
Xelaev18009421m|ddit4l.S
Xelaev18009422m|adh1c.S
Xelaev18009423m|h2afz.S
Xelaev18009424m|dnajb14.S
Xelaev18009425m|mttp.1.S
Xelaev18009426m|Xelaev18009426m.g
Xelaev18009427m|Xelaev18009427m.g
Xelaev18009428m|LOC101731618.S
Xelaev18009429m|Xelaev18009429m.g
Xelaev18009430m|Xelaev18009430m.g
Xelaev18009431m|dapp1.S
Xelaev18009432m|Xelaev18009432m.g
Xelaev18009434m|adh7.S
Xelaev18009435m|adh1b.S
Xelaev18009436m|Xelaev18009436m.g
Xelaev18009438m|Xelaev18009438m.g
Xelaev18009439m|adh5.S
Xelaev18009440m|metap1.S
Xelaev18009441m|eif4e.S
Xelaev18009442m|tspan5.S
Xelaev18009443m|rap1gds1.S
Xelaev18009444m|LOC101733298.S
Xelaev18009445m|LOC101732896.S
Xelaev18009446m|Xelaev18009446m.g
Xelaev18009447m|Xelaev18009447m.g
Xelaev18009448m|unc5c.S
Xelaev18009449m|Xelaev18009449m.g
Xelaev18009450m|bmpr1b.S
Xelaev18009452m|pdlim5.S
Xelaev18009453m|loc100485437.S
Xelaev18009454m|hpgds.S
Xelaev18009455m|Xelaev18009455m.g
Xelaev18009456m|smarcad1.S
Xelaev18009457m|atoh1.S
Xelaev18009458m|Xelaev18009458m.g
Xelaev18009459m|Xelaev18009459m.g
Xelaev18009460m|Xelaev18009460m.g
Xelaev18009461m|Xelaev18009461m.g
Xelaev18009462m|Xelaev18009462m.g
Xelaev18009463m|ccser1.S
Xelaev18009464m|Xelaev18009464m.g
Xelaev18009465m|Xelaev18009465m.g
Xelaev18009467m|snca.S
Xelaev18009468m|Xelaev18009468m.g
Xelaev18009469m|Xelaev18009469m.g
Xelaev18009470m|gprin3.S
Xelaev18009471m|fam13a.S
Xelaev18009472m|Xelaev18009472m.g
Xelaev18009473m|Xelaev18009473m.g
Xelaev18009474m|Xelaev18009474m.g
Xelaev18009475m|Xelaev18009475m.g
Xelaev18009476m|mob1b.S
Xelaev18009477m|rufy3.S
Xelaev18009478m|Xelaev18009478m.g
Xelaev18009479m|herc6.S
Xelaev18009480m|ppm1k.S
Xelaev18009481m|abcg2.S
Xelaev18009482m|LOC100271753.S
Xelaev18009483m|ibsp.S
Xelaev18009484m|LOC100271752.S
Xelaev18009485m|dmp1.S
Xelaev18009486m|g3bp2.S
Xelaev18009487m|Xelaev18009487m.g
Xelaev18009488m|uso1.S
Xelaev18009489m|ambn.S
Xelaev18009490m|parm1.S
Xelaev18009491m|Xelaev18009491m.g
Xelaev18009492m|btc.S
Xelaev18009493m|areg.S
Xelaev18009494m|ereg.S
Xelaev18009495m|epgn.S
Xelaev18009496m|Xelaev18009496m.g
Xelaev18009498m|Xelaev18009498m.g
Xelaev18009499m|cxcl8e.S
Xelaev18009500m|cxcl8.S
Xelaev18009501m|Xelaev18009501m.g
Xelaev18009502m|Xelaev18009502m.g
Xelaev18009503m|Xelaev18009503m.g
Xelaev18009504m|Xelaev18009504m.g
Xelaev18009505m|rassf6.S
Xelaev18009506m|Xelaev18009506m.g
Xelaev18009507m|alb.S
Xelaev18009508m|ankrd17.S
Xelaev18009509m|adamts3.S
Xelaev18009511m|npffr2.S
Xelaev18009513m|gc.S
Xelaev18009514m|slc4a4.S
Xelaev18009515m|cxcl11.S
Xelaev18009516m|cxcl10.S
Xelaev18009517m|cxcl9.S
Xelaev18009518m|sdad1.S
Xelaev18009519m|nup54.S
Xelaev18009521m|scarb2.S
Xelaev18009522m|LOC101731809.S
Xelaev18009523m|LOC100490725.S
Xelaev18009524m|Xelaev18009524m.g
Xelaev18009525m|Xelaev18009525m.g
Xelaev18009526m|sowahb.S
Xelaev18009527m|sept11.S
Xelaev18009528m|ccni.S
Xelaev18009529m|ccng2.S
Xelaev18009530m|Xetrov90010450m.S
Xelaev18009531m|cxcl13.S
Xelaev18009532m|Xelaev18009532m.g
Xelaev18009534m|cnot6l.S
Xelaev18009536m|mrpl1.S
Xelaev18009537m|fras1.S
Xelaev18009538m|Xelaev18009538m.g
Xelaev18009539m|anxa3.S
Xelaev18009540m|ptpn9.S
Xelaev18009541m|dnah6.S
Xelaev18009542m|LOC100487782.S
Xelaev18009543m|Xelaev18009543m.g
Xelaev18009544m|rbp4l.S
Xelaev18009545m|slc26a1.S
Xelaev18009546m|Xelaev18009546m.g
Xelaev18009547m|prc1.2.S
Xelaev18009548m|chrna6.S
Xelaev18009549m|chrnb3.S
Xelaev18009550m|Xelaev18009550m.g
Xelaev18009551m|Xelaev18009551m.g
Xelaev18009552m|rbpms.S
Xelaev18009554m|gtf2e2.S
Xelaev18009555m|smim18.S
Xelaev18009556m|saraf.S
Xelaev18009558m|leprotl1.S
Xelaev18009559m|Xelaev18009559m.g
Xelaev18009560m|mboat4.S
Xelaev18009561m|sgk223.S
Xelaev18009563m|Xelaev18009563m.g
Xelaev18009564m|Xelaev18009564m.g
Xelaev18009565m|epha5.S
Xelaev18009567m|Xelaev18009567m.g
Xelaev18009569m|Xelaev18009569m.g
Xelaev18009570m|Xelaev18009570m.g
Xelaev18009571m|Xelaev18009571m.g
Xelaev18009573m|Xelaev18009573m.g
Xelaev18009574m|Xelaev18009574m.g
Xelaev18009575m|tmprss11a.S
Xelaev18009576m|tmprss11f.S
Xelaev18009577m|Xelaev18009577m.g
Xelaev18009578m|Xelaev18009578m.g
Xelaev18009579m|ythdc1.S
Xelaev18009580m|uhrf1.S
Xelaev18009581m|Xelaev18009581m.g
Xelaev18009582m|Xelaev18009582m.g
Xelaev18009583m|Xelaev18009583m.g
Xelaev18009584m|Xelaev18009584m.g
Xelaev18009585m|Xelaev18009585m.g
Xelaev18009586m|Xelaev18009586m.g
Xelaev18009587m|Xelaev18009587m.g
Xelaev18009588m|Xetrov90001270m.S
Xelaev18009589m|LOC100498069.S
Xelaev18009590m|Xelaev18009590m.g
Xelaev18009591m|Xelaev18009591m.g
Xelaev18009592m|Xelaev18009592m.g
Xelaev18009593m|Xelaev18009593m.g
Xelaev18009594m|ptprs.S
Xelaev18009596m|Xelaev18009596m.g
Xelaev18009597m|Xelaev18009597m.g
Xelaev18009598m|LOC101735009.S
Xelaev18009599m|Xelaev18009599m.g
Xelaev18009600m|Xelaev18009600m.g
Xelaev18009601m|Xelaev18009601m.g
Xelaev18009602m|Xelaev18009602m.g
Xelaev18009604m|Xelaev18009604m.g
Xelaev18009605m|Xelaev18009605m.g
Xelaev18009606m|Xelaev18009606m.g
Xelaev18009607m|Xelaev18009607m.g
Xelaev18009608m|polr2b.S
Xelaev18009609m|Xelaev18009609m.g
Xelaev18009610m|Xelaev18009610m.g
Xelaev18009611m|Xelaev18009611m.g
Xelaev18009613m|rest.S
Xelaev18009614m|Xelaev18009614m.g
Xelaev18009615m|timm44.S
Xelaev18009616m|ctxn1.S
Xelaev18009618m|fbn3.S
Xelaev18009619m|Xelaev18009619m.g
Xelaev18009620m|Xelaev18009620m.g
Xelaev18009621m|Xelaev18009621m.g
Xelaev18009622m|Xelaev18009622m.g
Xelaev18009624m|LOC100489862.S
Xelaev18009625m|Xelaev18009625m.g
Xelaev18009626m|Xelaev18009626m.g
Xelaev18009627m|lsm7.S
Xelaev18009628m|sppl2b.S
Xelaev18009630m|tmprss9.S
Xelaev18009631m|lmnb2.S
Xelaev18009632m|Xelaev18009632m.g
Xelaev18009634m|Xelaev18009634m.g
Xelaev18009635m|rpl36.S
Xelaev18009636m|mfsd12.S
Xelaev18009637m|LOC100494408.S
Xelaev18009638m|pias4.S
Xelaev18009639m|Xelaev18009639m.g
Xelaev18009640m|eef2.1.S
Xelaev18009641m|dapk3.S
Xelaev18009642m|atcay.S
Xelaev18009643m|matk.S
Xelaev18009644m|rax2.S
Xelaev18009645m|mrpl54.S
Xelaev18009646m|apba3.S
Xelaev18009647m|tjp3.S
Xelaev18009648m|Xelaev18009648m.g
Xelaev18009650m|cactin.S
Xelaev18009651m|Xelaev18009651m.g
Xelaev18009652m|Xelaev18009652m.g
Xelaev18009654m|Xelaev18009654m.g
Xelaev18009655m|tbxa2r.S
Xelaev18009656m|gipc3.S
Xelaev18009657m|hmg20b.S
Xelaev18009658m|Xelaev18009658m.g
Xelaev18009659m|sema6b.S
Xelaev18009660m|plin3.S
Xelaev18009661m|Xelaev18009661m.g
Xelaev18009662m|hdgfrp2.S
Xelaev18009663m|ubxn6.S
